,FileID,paragraphCount,Readability,male,female,TypeTokenRatio,sentimentpos,sentimentneg,sentimentneu,Names,Setting,tensefuture,tensepast,tensepresent,Coordinatingconjunction,PersonalPronoun,PossessivePronoun,Genre
188,188,139.71429,41.80099,55,13,29.54646,0.11157,0.06836,0.82,163,394.57143,185.5,823.57143,327.35714,328.21429,555.92857,235.78571,Literary
189,189,195.36364,41.2667,32,12,27.04353,0.10909,0.08236,0.80836,147,425.72727,168.18182,780.81818,411.54545,329.36364,765.27273,283.36364,Literary
190,190,139.11111,36.92053,45,21,29.45838,0.15011,0.07111,0.77867,199,462.33333,144.33333,780.11111,417.11111,446.66667,803.88889,291.22222,Literary
191,191,112.5,45.84123,10,8,23.86807,0.102,0.093,0.8055,42,227,113.5,994,336,471.5,810,245,Literary
192,192,212,49.71748,32,6,24.17473,0.11722,0.09289,0.79,85,547.22222,146.11111,899.11111,478.33333,317.33333,1010.11111,270.44444,Detective and Mystery
193,193,158.63636,43.38599,16,18,21.0631,0.14145,0.06191,0.79691,82,432.72727,229.54545,865.45455,409.36364,384.45455,1080.81818,253.90909,Literary
194,194,200.2,53.10516,11,6,26.66665,0.1064,0.0974,0.7962,56,307.6,174,1035.2,332.6,403.8,993.2,195.6,Literary
195,195,255.14286,45.44055,14,4,21.1,0.115,0.10714,0.77786,41,464.71429,156.28571,971.42857,420,413.28571,950,209.71429,Detective and Mystery
196,196,164.92308,44.44881,29,8,27.36845,0.08823,0.08846,0.82331,85,384.23077,125.84615,949.61538,411.76923,341.76923,897.92308,241,Literary
197,197,199.33333,51.28868,42,8,24.21829,0.09322,0.09267,0.81422,121,439.77778,117.11111,902.33333,315.33333,386,712.33333,236.66667,Western Stories
198,198,234.875,60.51672,48,8,23.24401,0.11988,0.08412,0.79587,147,713.125,138,692.375,620.25,282.625,953.875,172,Literary
199,199,76.11111,31.17209,64,38,34.945,0.13311,0.11833,0.74844,251,391.44444,166.77778,766,425.66667,355.55556,680.77778,266.44444,Literary
200,200,148.5,42.33423,31,19,25.86,0.12175,0.084,0.7945,89,301.25,122,981.25,348.5,376.75,830.75,290,Detective and Mystery
201,201,132.4,48.67231,36,4,26.82195,0.1155,0.0854,0.7992,71,377.2,163.8,885.5,422.1,364.2,833.4,244.3,Literary
202,202,169.25,43.16539,25,12,28.11859,0.12825,0.06025,0.8115,82,434.75,151.75,867,481.25,323,947.75,245.75,Literary
203,203,89.8,47.98384,20,22,21.90606,0.1396,0.1014,0.7588,57,172.2,155.8,886.6,390.4,356.6,781,272,Literary
204,204,238,53.74115,30,22,25.07666,0.11909,0.09818,0.78273,92,430.81818,136.18182,954.09091,434,374.18182,870.81818,245.09091,Literary
205,205,225,43.02357,10,3,16.89233,0.094,0.06,0.846,26,506,122,841,359,413,698,252,Literary
206,206,223.88889,36.48851,26,15,23.88693,0.15522,0.10944,0.73522,66,371.33333,183.88889,887.22222,377.55556,365.44444,846.77778,338.77778,Literary
207,207,71.71429,24.92347,15,3,28.58164,0.13957,0.10057,0.75971,62,176,141.71429,774.42857,413.42857,410.85714,617.57143,257.42857,Literary
208,208,121,43.17673,19,2,21.73783,0.0905,0.0795,0.83,43,226,176,877.5,385,357.5,936.5,210.5,Western Stories
209,209,145.09091,49.20971,34,15,29.32276,0.09455,0.09045,0.81509,121,384.72727,147.27273,839.90909,423.81818,353,843.27273,221,Literary
210,210,279,49.41166,37,28,22.75375,0.14344,0.09067,0.76589,130,642.77778,134.33333,808.33333,501.22222,385.33333,819.44444,258.44444,Literary
211,211,201.2,51.22362,15,6,23.29954,0.0786,0.0848,0.8362,36,354.2,99,1007.2,458.2,353.6,925.8,214.4,Detective and Mystery
212,212,174,52.64812,12,8,23.12643,0.07575,0.07575,0.8485,39,293.5,103.75,1003.5,418.25,362.75,1012.25,190,Detective and Mystery
213,213,109.57143,55.27141,147,58,25.55455,0.10029,0.06779,0.83207,412,716.92857,176.85714,769.14286,545.5,354.5,1028.57143,230.35714,Literary
214,214,77,11.51382,18,12,32.60368,0.2015,0.09875,0.69975,77,174.5,132.75,602.75,355.5,409.5,494,256.25,Literary
215,215,52,21.88176,12,5,16.85315,0.116,0.039,0.8455,56,74,192,624.5,426.5,384,664,184,Literary
216,216,149.16667,46.27754,27,10,25.45669,0.1045,0.04683,0.84867,93,422.16667,147,904.83333,415.16667,284,954.5,217.5,Literary
217,217,197.58333,46.51451,22,20,24.57043,0.13875,0.10667,0.7545,97,435.33333,133.66667,894,432.25,428.66667,800,253.41667,Literary
218,218,277.55556,54.3126,20,10,24.23388,0.11711,0.09356,0.78933,72,539.77778,171.11111,899.55556,413,246.77778,1031.44444,243.88889,Literary
219,219,299.77778,56.28137,19,9,20.73442,0.11633,0.06967,0.81411,60,549.44444,188.33333,1016.66667,388.88889,242.33333,1158.44444,235.66667,Literary
220,220,139.63158,41.15633,38,28,27.91149,0.17374,0.11416,0.71211,120,364.57895,159.84211,797.05263,446.73684,361.73684,871.94737,341.63158,Literary
221,221,83.90476,11.52367,152,60,35.68135,0.17219,0.10524,0.72262,574,681.66667,137,559.66667,385,421.42857,463.7619,245.61905,Literary
222,222,138.75,44.87814,35,15,28.2438,0.11625,0.0865,0.797,96,418.75,152,852.75,489,435.75,895.25,208.5,Literary
223,223,102.33333,31.31392,16,9,30.58636,0.22867,0.07333,0.69767,60,266.66667,118.33333,794.33333,409.66667,406.66667,791.33333,319,Love and Romance
224,224,188,37.65545,30,18,28.42806,0.14843,0.12986,0.72171,76,327.42857,128.42857,799.71429,371.28571,384.57143,771,433.42857,Literary
225,225,245.57143,49.77388,15,13,24.22755,0.11671,0.08871,0.79443,66,564,159.71429,892.28571,485.71429,296.71429,945.71429,312.71429,Love and Romance
226,226,61.8,16.54892,23,5,26.74182,0.103,0.0613,0.8355,65,182.3,128.7,751.1,380.9,363.3,631.1,180.9,Sea and Adventure
227,227,163.7,24.72035,39,7,27.41873,0.1005,0.0795,0.8198,131,499.6,117.8,686.7,500,301.6,691.2,265.5,Sea and Adventure
228,228,188.1,45.93324,46,29,23.70835,0.1473,0.0755,0.7771,152,457.4,149.4,900.8,432.7,224.8,882.2,280.3,Literary
229,229,111.05882,34.22409,77,32,32.39051,0.11471,0.10724,0.77806,283,473.52941,125.11765,809.47059,348.47059,364.11765,707.94118,287.94118,Sea and Adventure
230,230,127.83333,39.77345,19,7,29.91267,0.12983,0.05133,0.81867,55,254.66667,119.33333,902.83333,274.33333,417.16667,657.83333,248.83333,Literary
231,231,230,50.3843,39,26,24.08794,0.155,0.1096,0.7354,136,717.33333,167.46667,382.6,880,261.26667,992.13333,277.46667,Literary
232,232,200.42857,44.20205,47,34,26.9589,0.13907,0.07036,0.79057,163,497.21429,145.71429,846.78571,419,358.07143,793.35714,279.21429,Literary
233,233,194.81818,41.46971,40,11,31.71212,0.12782,0.09909,0.773,120,448,133.36364,939.54545,437.27273,370,839.09091,305.54545,Literary
234,234,210.28571,43.92446,40,21,30.12872,0.12471,0.07886,0.79643,132,553.42857,130.71429,742.57143,506.28571,310.42857,793.85714,251.85714,Literary
235,235,221.64706,43.97786,30,23,23.74294,0.14624,0.08835,0.76553,129,515.17647,143.88235,811.05882,416.29412,336.64706,758.58824,290.11765,Literary
236,236,172.57143,40.37448,65,21,29.73716,0.135,0.07629,0.78857,224,570.14286,114.14286,855.71429,415.42857,358.85714,632.14286,198.85714,Literary
237,237,201.36842,37.96823,34,21,28.89606,0.11626,0.10389,0.77979,141,497.31579,150.05263,780.63158,459.73684,321.10526,636.15789,234.57895,Literary
238,238,193.5,41.61479,31,17,25.74172,0.12886,0.09436,0.77686,105,504.28571,152,850.35714,426.28571,328.21429,804,279.42857,Literary
239,239,109.5,39.85686,25,8,31.85386,0.11275,0.1075,0.7795,87,176.75,93.75,772.25,333.75,275.5,476.5,320.5,Literary
240,240,171.54545,38.90467,39,15,30.52365,0.12755,0.08582,0.78682,138,432.18182,157.72727,825.72727,487.54545,328.81818,816,253.09091,Sea and Adventure
241,241,71.375,40.97153,10,10,27.13,0.14388,0.0705,0.78575,60,249.25,148,1050.5,327.375,244.25,1058.625,304.5,Literary
242,242,208.66667,44.17433,29,30,23.80987,0.123,0.10983,0.76717,91,476,141.83333,930.33333,484.5,312.33333,855.66667,245.33333,Literary
243,243,240.27273,48.45982,51,36,28.07,0.15136,0.08191,0.76673,217,659.54545,161.36364,781.54545,454.45455,346.09091,822.18182,224.09091,Literary
244,244,142.85714,47.42889,18,7,25.94809,0.126,0.069,0.805,71,462.14286,132.28571,858.28571,361.42857,380.85714,699,288.57143,Literary
245,245,130.5,43.18353,18,7,25.03085,0.1209,0.105,0.7741,77,395.1,149.9,912.6,419.8,428,994.6,259.7,Literary
246,246,134.5,42.23467,8,5,25.14749,0.1105,0.0505,0.839,47,50,108,856.5,346,473.5,615,227,Literary
247,247,184,49.51769,12,7,23.99061,0.15367,0.092,0.75433,40,40.66667,157.33333,810.33333,442,423.66667,997,273.33333,Literary
248,248,117.5,46.24797,11,2,17.0418,0.1565,0.089,0.7545,29,33,129,930.5,349,460,649.5,233.5,Literary
249,249,246.94444,44.88847,42,27,26.21534,0.15183,0.103,0.74517,170,720.16667,171.77778,317.61111,877.33333,297.05556,931.38889,296.94444,Literary
250,250,211.8,29.49519,43,19,29.39601,0.1215,0.1308,0.7479,120,269,128.6,678.2,587.7,327.1,316,200.6,Literary
251,251,33.5,30.83508,10,4,22.31108,0.106,0.077,0.8175,26,27,90,837,314,522.5,567,181,Literary
252,252,109,41.63038,10,2,28.37,0.1175,0.07925,0.803,36,38,125.25,918.25,337,433.75,690.75,253.75,Literary
253,253,160.5,44.64003,5,2,21.78,0.132,0.0695,0.7985,20,31,154.5,764.5,437.5,402,696,218.5,Literary
254,254,129.66667,46.68548,15,9,29.11209,0.09967,0.098,0.80267,59,59,120.66667,831.33333,343.33333,422,594.66667,266.33333,Literary
255,255,133,44.65201,25,9,26.90796,0.09717,0.0955,0.80733,92,94,119.5,782.66667,464.83333,447,666.66667,221.33333,Literary
256,256,163.88889,44.98125,58,31,29.79631,0.11467,0.08811,0.79733,273,281.66667,126.5,886,365.16667,460.44444,715.77778,226.05556,Literary
257,257,72,44.33713,11,5,20.82,0.107,0.0975,0.795,36,163.5,119,943,325.5,320,982.5,265.5,Literary
258,258,195.8,49.17841,30,20,24.04333,0.1258,0.0934,0.781,119,520.8,180.8,767.6,552.6,362.8,843.8,241.4,Literary
259,259,64.66667,15.73055,5,8,32.44431,0.115,0.094,0.79167,50,51.33333,136.66667,784.33333,322,332.66667,424.66667,291.66667,Literary
260,260,261.8,52.88834,25,8,22.99595,0.1102,0.096,0.794,93,542.6,165.8,968.4,471.6,288.2,1043.4,231,Literary
261,261,257,47.86255,29,6,21.37886,0.1046,0.0773,0.8183,82,679,171.8,864.1,546.8,237.7,1073.9,250.5,Detective and Mystery
262,262,159.25,47.90948,46,30,23.86104,0.156,0.09237,0.75162,132,479.125,185.75,818,458.375,425.75,913,281.625,Love and Romance
263,263,246.94737,53.07511,39,23,22.43541,0.14147,0.10274,0.75579,156,596.84211,166.10526,861.26316,481.10526,401.84211,1004.52632,261.84211,Literary
264,264,71,47.34115,9,3,18.89811,0.1505,0.0665,0.783,20,177,171.5,878,342,353,914,295.5,Literary
265,265,91,43.63349,16,3,26.61,0.12567,0.08867,0.78567,44,222,179.66667,805.66667,460,369.33333,930,270.66667,Literary
